"id_user_source";"id_user_dest";"user_source_profile_1";"user_dest_profile_1";"user_source_profile_2";"user_dest_profile_2"
"460";"366";"4";"4";"4";"4"
"9438";"104";"1";"4";"1";"4"
"4883";"2688";"4";"4";"4";"4"
"6431";"7224";"4";"4";"4";"4"
"1668";"2683";"4";"4";"4";"4"
"9696";"6027";"4";"4";"4";"4"
"3374";"4575";"4";"4";"4";"4"
"3521";"2855";"1";"4";"4";"4"
"9003";"9003";"1";"1";"1";"1"
"4405";"8087";"4";"4";"4";"4"
"1104";"676";"4";"4";"4";"4"
"2334";"4206";"4";"4";"4";"4"
"7068";"867";"4";"4";"4";"4"
"4523";"3961";"1";"4";"1";"4"
"15671";"14928";"1";"4";"1";"4"
"8842";"16675";"4";"1";"4";"1"
"13833";"9242";"1";"4";"1";"4"
"13196";"6601";"4";"4";"4";"4"
"5229";"4405";"4";"4";"4";"4"
"384";"1200";"4";"4";"4";"4"
"1115";"1200";"4";"4";"4";"4"
"6053";"16569";"4";"4";"4";"4"
"21430";"21430";"4";"4";"4";"4"
"8394";"690";"1";"4";"1";"4"
"8422";"8422";"4";"4";"4";"4"
"7906";"3234";"4";"4";"4";"4"
"4994";"3180";"4";"4";"4";"4"
"957";"957";"4";"4";"4";"4"
"6839";"3473";"4";"4";"4";"4"
"194";"2316";"4";"4";"4";"4"
"2248";"7594";"4";"1";"4";"1"
"4159";"867";"4";"4";"4";"4"
"1187";"12442";"4";"1";"4";"4"
"3516";"4131";"4";"1";"4";"4"
"3490";"1187";"1";"4";"4";"4"
"580";"5142";"4";"4";"4";"4"
"5449";"5449";"4";"4";"4";"4"
"1576";"3473";"4";"4";"4";"4"
"10885";"4405";"4";"4";"4";"4"
"500";"1187";"4";"4";"4";"4"
"13828";"2076";"1";"4";"1";"4"
"7515";"7515";"4";"4";"4";"4"
"1063";"6601";"4";"4";"4";"4"
"16384";"3516";"4";"4";"4";"4"
"19693";"5781";"4";"4";"4";"4"
"1249";"5142";"4";"4";"4";"4"
"1200";"2073";"4";"4";"4";"4"
"13446";"14021";"1";"1";"1";"1"
"1200";"2076";"4";"4";"4";"4"
"4206";"7906";"4";"4";"4";"4"
"1725";"6575";"4";"4";"4";"4"
"9674";"3962";"1";"4";"1";"4"
"11638";"9529";"4";"4";"4";"4"
"6956";"10539";"4";"4";"4";"4"
"7153";"2076";"4";"4";"4";"4"
"5527";"5069";"1";"4";"4";"4"
"1700";"67";"4";"4";"4";"4"
"17949";"4394";"1";"4";"4";"4"
"160";"867";"4";"4";"4";"4"
"4328";"4206";"4";"4";"4";"4"
"140";"1200";"4";"4";"4";"4"
"8542";"6977";"1";"4";"1";"4"
"384";"1121";"4";"4";"4";"4"
"9378";"10762";"4";"1";"4";"1"
"12289";"3473";"1";"4";"1";"4"
"11777";"9242";"4";"4";"4";"4"
"460";"439";"4";"4";"4";"4"
"2896";"16408";"1";"4";"4";"4"
"19438";"906";"1";"4";"1";"4"
"6995";"6688";"4";"4";"4";"4"
"2688";"17179";"4";"4";"4";"4"
"1615";"534";"4";"4";"4";"4"
"6465";"6465";"4";"4";"4";"4"
"737";"2424";"4";"1";"4";"1"
"8503";"9378";"4";"4";"4";"4"
"13968";"867";"1";"4";"1";"4"
"5142";"3880";"4";"1";"4";"4"
"871";"366";"4";"4";"4";"4"
"4630";"7336";"4";"4";"4";"4"
"7352";"7352";"1";"1";"1";"1"
"3375";"10774";"4";"4";"4";"4"
"10080";"7336";"1";"4";"4";"4"
"11185";"15325";"1";"4";"1";"4"
"8542";"6995";"1";"4";"1";"4"
"14375";"5201";"4";"1";"4";"1"
"10206";"4159";"4";"4";"4";"4"
"146";"12786";"4";"4";"4";"4"
"2367";"5094";"4";"4";"4";"4"
"2119";"460";"1";"4";"1";"4"
"4855";"3473";"1";"4";"1";"4"
"12180";"12574";"4";"1";"4";"1"
"534";"13033";"4";"4";"4";"4"
"15449";"3473";"1";"4";"1";"4"
"5940";"13889";"1";"4";"1";"4"
"934";"890";"1";"4";"4";"4"
"15449";"3477";"1";"4";"1";"4"
"20915";"139";"1";"4";"1";"4"
"4630";"7343";"4";"1";"4";"1"
"11310";"7336";"4";"4";"4";"4"
"1028";"563";"4";"4";"4";"4"
"9638";"7303";"4";"4";"4";"4"
"16408";"13196";"4";"4";"4";"4"
"452";"1187";"4";"4";"4";"4"
"9378";"10716";"4";"4";"4";"4"
"213";"366";"4";"4";"4";"4"
"11796";"2076";"1";"4";"1";"4"
"460";"404";"4";"4";"4";"4"
"110";"1725";"4";"4";"4";"4"
"1187";"772";"4";"4";"4";"4"
"7352";"7313";"1";"4";"1";"4"
"13318";"6601";"1";"4";"1";"4"
"2367";"5072";"4";"4";"4";"4"
"13530";"2076";"1";"4";"1";"4"
"27";"13033";"4";"4";"4";"4"
"20910";"15521";"4";"4";"4";"4"
"1187";"768";"4";"4";"4";"4"
"4576";"6601";"1";"4";"4";"4"
"6601";"8663";"4";"4";"4";"4"
"8902";"6995";"4";"4";"4";"4"
"2689";"270";"4";"4";"4";"4"
"21442";"7372";"1";"4";"1";"4"
"10206";"10716";"4";"4";"4";"4"
"1064";"676";"4";"4";"4";"4"
"369";"5463";"4";"4";"4";"4"
"19261";"17015";"4";"4";"4";"4"
"5426";"867";"4";"4";"4";"4"
"5089";"5089";"4";"4";"4";"4"
"64";"81";"4";"4";"4";"4"
"64";"78";"4";"4";"4";"4"
"13278";"1039";"4";"4";"4";"4"
"8109";"9529";"4";"4";"4";"4"
"2248";"7510";"4";"4";"4";"4"
"76";"70";"4";"4";"4";"4"
"3961";"4123";"4";"1";"4";"4"
"4206";"7975";"4";"1";"4";"1"
"76";"76";"4";"4";"4";"4"
"3180";"6304";"4";"4";"4";"4"
"1431";"1039";"4";"4";"4";"4"
"2739";"1792";"4";"4";"4";"4"
"27";"718";"4";"4";"4";"4"
"323";"1004";"4";"4";"4";"4"
"3965";"1200";"4";"4";"4";"4"
"5568";"5568";"1";"1";"1";"1"
"6572";"1437";"4";"4";"4";"4"
"3962";"2576";"4";"4";"4";"4"
"2688";"867";"4";"4";"4";"4"
"3473";"2425";"4";"4";"4";"4"
"15325";"17533";"4";"1";"4";"1"
"185";"140";"4";"4";"4";"4"
"1115";"1184";"4";"4";"4";"4"
"5328";"14609";"4";"1";"4";"4"
"672";"110";"4";"4";"4";"4"
"6245";"5417";"1";"4";"1";"4"
"1426";"7948";"4";"4";"4";"4"
"6601";"6027";"4";"4";"4";"4"
"7831";"7499";"4";"4";"4";"4"
"3961";"4130";"4";"4";"4";"4"
"13927";"2688";"1";"4";"1";"4"
"9378";"20160";"4";"1";"4";"4"
"1348";"15466";"4";"1";"4";"4"
"2026";"1348";"4";"4";"4";"4"
"5142";"1200";"4";"4";"4";"4"
"7265";"3516";"4";"4";"4";"4"
"14042";"7372";"1";"4";"1";"4"
"3961";"4100";"4";"1";"4";"1"
"27";"731";"4";"4";"4";"4"
"252";"2712";"4";"4";"4";"4"
"5099";"5063";"4";"4";"4";"4"
"8778";"17179";"4";"4";"4";"4"
"27";"737";"4";"4";"4";"4"
"3653";"3919";"4";"1";"4";"1"
"1709";"1437";"4";"4";"4";"4"
"8422";"8492";"4";"1";"4";"1"
"3473";"2440";"4";"4";"4";"4"
"5514";"10658";"4";"4";"4";"4"
"8919";"2316";"1";"4";"1";"4"
"2790";"2541";"4";"4";"4";"4"
"5099";"5099";"4";"4";"4";"4"
"6664";"867";"1";"4";"4";"4"
"5426";"4502";"4";"4";"4";"4"
"185";"110";"4";"4";"4";"4"
"5168";"3473";"4";"4";"4";"4"
"8751";"9266";"4";"4";"4";"4"
"10774";"11177";"4";"4";"4";"4"
"9378";"10774";"4";"4";"4";"4"
"1582";"42";"4";"4";"4";"4"
"425";"2551";"4";"1";"4";"1"
"501";"160";"4";"4";"4";"4"
"7831";"425";"4";"4";"4";"4"
"7878";"7608";"4";"1";"4";"4"
"2689";"228";"4";"4";"4";"4"
"2790";"2576";"4";"4";"4";"4"
"14375";"14872";"4";"4";"4";"4"
"3961";"4168";"4";"1";"4";"1"
"15057";"9378";"1";"4";"1";"4"
"5439";"5439";"1";"1";"1";"1"
"10179";"2076";"4";"4";"4";"4"
"3965";"1245";"4";"4";"4";"4"
"8087";"3180";"4";"4";"4";"4"
"8659";"21183";"1";"1";"1";"1"
"3887";"12802";"4";"4";"4";"4"
"13979";"7336";"4";"4";"4";"4"
"1187";"8087";"4";"4";"4";"4"
"8898";"3180";"4";"4";"4";"4"
"13161";"22083";"1";"1";"1";"1"
"10641";"18697";"4";"1";"4";"1"
"6956";"9084";"4";"4";"4";"4"
"5917";"9724";"4";"4";"4";"4"
"1451";"693";"4";"1";"4";"1"
"1200";"4693";"4";"4";"4";"4"
"3473";"15577";"4";"1";"4";"4"
"4394";"2629";"4";"4";"4";"4"
"18367";"18367";"4";"4";"4";"4"
"1348";"7942";"4";"4";"4";"4"
"18062";"13390";"1";"4";"1";"4"
"8751";"9242";"4";"4";"4";"4"
"1295";"1437";"4";"4";"4";"4"
"1295";"1436";"4";"4";"4";"4"
"10404";"2688";"1";"4";"1";"4"
"12150";"6601";"1";"4";"1";"4"
"15096";"6995";"1";"4";"1";"4"
"2755";"2076";"4";"4";"4";"4"
"5952";"5417";"4";"4";"4";"4"
"12181";"12181";"4";"4";"4";"4"
"10622";"9107";"4";"1";"4";"1"
"14243";"10922";"1";"4";"1";"4"
"4771";"1200";"1";"4";"1";"4"
"1848";"1187";"4";"4";"4";"4"
"1905";"13214";"4";"4";"4";"4"
"4558";"13390";"4";"4";"4";"4"
"2745";"2073";"1";"4";"1";"4"
"501";"131";"4";"4";"4";"4"
"389";"5034";"4";"4";"4";"4"
"659";"110";"1";"4";"4";"4"
"3961";"4155";"4";"4";"4";"4"
"3588";"2688";"1";"4";"1";"4"
"2300";"7942";"4";"4";"4";"4"
"27";"307";"4";"4";"4";"4"
"384";"131";"4";"4";"4";"4"
"13265";"2248";"1";"4";"4";"4"
"6754";"5122";"4";"4";"4";"4"
"83";"1443";"4";"4";"4";"4"
"13033";"10954";"4";"4";"4";"4"
"16435";"2076";"1";"4";"1";"4"
"746";"676";"4";"4";"4";"4"
"201";"240";"1";"4";"1";"4"
"5989";"5417";"4";"4";"4";"4"
"5654";"2076";"4";"4";"4";"4"
"8181";"8093";"4";"4";"4";"4"
"6575";"2689";"4";"4";"4";"4"
"6575";"2688";"4";"4";"4";"4"
"2076";"5679";"4";"4";"4";"4"
"13889";"17408";"4";"1";"4";"4"
"2367";"7878";"4";"4";"4";"4"
"8181";"8079";"4";"4";"4";"4"
"2688";"9104";"4";"1";"4";"1"
"2806";"3180";"4";"4";"4";"4"
"7948";"1780";"4";"4";"4";"4"
"8643";"5072";"4";"4";"4";"4"
"1572";"6045";"4";"4";"4";"4"
"384";"110";"4";"4";"4";"4"
"9696";"12958";"4";"1";"4";"1"
"14776";"3516";"4";"4";"4";"4"
"11177";"867";"4";"4";"4";"4"
"8948";"8948";"4";"4";"4";"4"
"83";"1437";"4";"4";"4";"4"
"11034";"9529";"4";"4";"4";"4"
"18864";"2308";"1";"4";"1";"4"
"425";"2464";"4";"4";"4";"4"
"1003";"10922";"4";"4";"4";"4"
"3757";"3234";"1";"4";"1";"4"
"3171";"2683";"1";"4";"4";"4"
"1115";"1348";"4";"4";"4";"4"
"4332";"4368";"4";"1";"4";"4"
"3297";"13438";"4";"4";"4";"4"
"13128";"16969";"1";"4";"1";"4"
"384";"104";"4";"4";"4";"4"
"27";"330";"4";"4";"4";"4"
"3473";"4910";"4";"4";"4";"4"
"7068";"3965";"4";"4";"4";"4"
"6843";"3180";"1";"4";"1";"4"
"724";"110";"4";"4";"4";"4"
"384";"107";"4";"4";"4";"4"
"252";"2316";"4";"4";"4";"4"
"2745";"2300";"1";"4";"1";"4"
"148";"404";"4";"4";"4";"4"
"140";"10774";"4";"4";"4";"4"
"6601";"11710";"4";"1";"4";"1"
"1335";"4259";"4";"4";"4";"4"
"12460";"1437";"4";"4";"4";"4"
"13223";"867";"1";"4";"1";"4"
"17902";"4394";"1";"4";"1";"4"
"6748";"2308";"4";"4";"4";"4"
"4594";"3965";"4";"4";"4";"4"
"1379";"1028";"4";"4";"4";"4"
"14052";"10966";"1";"4";"4";"4"
"3901";"2300";"4";"4";"4";"4"
"20623";"19238";"1";"4";"1";"4"
"7941";"3965";"1";"4";"4";"4"
"4511";"9459";"4";"1";"4";"1"
"10098";"1437";"4";"4";"4";"4"
"4405";"19381";"4";"4";"4";"4"
"14656";"14656";"1";"1";"4";"4"
"724";"107";"4";"4";"4";"4"
"676";"1121";"4";"4";"4";"4"
"1091";"5682";"4";"4";"4";"4"
"384";"160";"4";"4";"4";"4"
"42";"1028";"4";"4";"4";"4"
"6123";"15250";"4";"1";"4";"1"
"500";"1426";"4";"4";"4";"4"
"5260";"5383";"4";"1";"4";"4"
"1335";"6848";"4";"4";"4";"4"
"15239";"15239";"1";"1";"1";"1"
"867";"13390";"4";"4";"4";"4"
"607";"6995";"4";"4";"4";"4"
"7160";"3180";"1";"4";"1";"4"
"5215";"321";"1";"4";"1";"4"
"4329";"2300";"1";"4";"4";"4"
"1828";"1828";"4";"4";"4";"4"
"7832";"10641";"4";"4";"4";"4"
"384";"148";"4";"4";"4";"4"
"500";"1437";"4";"4";"4";"4"
"16335";"8751";"4";"4";"4";"4"
"9099";"6601";"4";"4";"4";"4"
"18819";"4405";"4";"4";"4";"4"
"3180";"6601";"4";"4";"4";"4"
"13889";"2076";"4";"4";"4";"4"
"2076";"5659";"4";"4";"4";"4"
"648";"70";"4";"4";"4";"4"
"11539";"9242";"4";"4";"4";"4"
"7750";"4271";"4";"4";"4";"4"
"946";"792";"1";"4";"1";"4"
"14462";"14466";"1";"1";"4";"1"
"1335";"6877";"4";"4";"4";"4"
"3768";"3768";"1";"1";"1";"1"
"17601";"2308";"1";"4";"1";"4"
"10716";"2688";"4";"4";"4";"4"
"42";"1005";"4";"4";"4";"4"
"4777";"3473";"4";"4";"4";"4"
"957";"13214";"4";"4";"4";"4"
"15006";"13214";"4";"4";"4";"4"
"919";"4272";"4";"4";"4";"4"
"867";"13376";"4";"4";"4";"4"
"291";"8477";"4";"4";"4";"4"
"21749";"10641";"4";"4";"4";"4"
"8688";"2076";"1";"4";"1";"4"
"220";"16447";"4";"4";"4";"4"
"756";"6601";"4";"4";"4";"4"
"7991";"7991";"4";"4";"4";"4"
"11378";"3244";"1";"4";"1";"4"
"8140";"8024";"1";"4";"1";"4"
"1780";"4206";"4";"4";"4";"4"
"10687";"11060";"4";"4";"4";"4"
"6839";"3516";"4";"4";"4";"4"
"6792";"6995";"4";"4";"4";"4"
"413";"160";"4";"4";"4";"4"
"4077";"4036";"1";"4";"1";"4"
"6860";"6860";"1";"1";"4";"4"
"7336";"2248";"4";"4";"4";"4"
"2997";"14375";"4";"4";"4";"4"
"9696";"6361";"4";"4";"4";"4"
"534";"2732";"4";"1";"4";"1"
"4994";"3473";"4";"4";"4";"4"
"12559";"7224";"4";"4";"4";"4"
"20525";"14776";"1";"4";"1";"4"
"7359";"3159";"4";"4";"4";"4"
"21306";"6265";"1";"4";"4";"4"
"384";"3965";"4";"4";"4";"4"
"3516";"6601";"4";"4";"4";"4"
"9872";"867";"1";"4";"4";"4"
"14984";"12802";"1";"4";"1";"4"
"4272";"321";"4";"4";"4";"4"
"5089";"7942";"4";"4";"4";"4"
"9130";"6601";"1";"4";"1";"4"
"413";"171";"4";"4";"4";"4"
"751";"2270";"4";"4";"4";"4"
"7943";"425";"4";"4";"4";"4"
"146";"1039";"4";"4";"4";"4"
"15239";"2300";"1";"4";"1";"4"
"15830";"13214";"4";"4";"4";"4"
"19451";"17474";"4";"4";"4";"4"
"84";"8751";"4";"4";"4";"4"
"14029";"3473";"1";"4";"1";"4"
"911";"110";"4";"4";"4";"4"
"109";"2857";"4";"4";"4";"4"
"6681";"3965";"4";"4";"4";"4"
"3727";"3727";"1";"1";"4";"4"
"534";"2747";"4";"4";"4";"4"
"3234";"425";"4";"4";"4";"4"
"9638";"9638";"4";"4";"4";"4"
"10195";"10164";"1";"4";"1";"4"
"9385";"425";"1";"4";"1";"4"
"10513";"2683";"1";"4";"1";"4"
"2541";"872";"4";"4";"4";"4"
"495";"6995";"4";"4";"4";"4"
"2576";"1835";"4";"4";"4";"4"
"2073";"4405";"4";"4";"4";"4"
"972";"1437";"4";"4";"4";"4"
"1187";"1948";"4";"1";"4";"4"
"8760";"17179";"1";"4";"1";"4"
"4811";"2076";"4";"4";"4";"4"
"2721";"3054";"4";"4";"4";"4"
"11638";"9242";"4";"4";"4";"4"
"215";"37";"4";"4";"4";"4"
"4051";"2425";"1";"4";"4";"4"
"5993";"5993";"4";"4";"4";"4"
"2689";"83";"4";"4";"4";"4"
"12385";"2464";"4";"4";"4";"4"
"12937";"6995";"4";"4";"4";"4"
"3652";"19451";"4";"4";"4";"4"
"6995";"6601";"4";"4";"4";"4"
"7113";"2576";"1";"4";"1";"4"
"4809";"55";"4";"4";"4";"4"
"148";"495";"4";"4";"4";"4"
"972";"55";"4";"4";"4";"4"
"3212";"18006";"4";"4";"4";"4"
"2443";"10641";"4";"4";"4";"4"
"13318";"14722";"1";"1";"1";"1"
"9156";"11081";"1";"4";"4";"4"
"7157";"15987";"4";"4";"4";"4"
"6601";"8902";"4";"4";"4";"4"
"4155";"4155";"4";"4";"4";"4"
"384";"1335";"4";"4";"4";"4"
"2552";"2552";"1";"1";"4";"4"
"215";"42";"4";"4";"4";"4"
"6266";"3516";"1";"4";"1";"4"
"12028";"2076";"4";"4";"4";"4"
"2076";"3054";"4";"4";"4";"4"
"13390";"12802";"4";"4";"4";"4"
"523";"620";"4";"4";"4";"4"
"460";"228";"4";"4";"4";"4"
"7499";"1426";"4";"4";"4";"4"
"9176";"8331";"1";"4";"1";"4"
"13394";"2688";"1";"4";"1";"4"
"1668";"2308";"4";"4";"4";"4"
"6601";"8919";"4";"1";"4";"1"
"7942";"13720";"4";"4";"4";"4"
"6";"14199";"4";"1";"4";"1"
"5225";"5142";"4";"4";"4";"4"
"1115";"3962";"4";"4";"4";"4"
"9093";"2076";"4";"4";"4";"4"
"27";"366";"4";"4";"4";"4"
"5094";"1245";"4";"4";"4";"4"
"1437";"87";"4";"4";"4";"4"
"5726";"1572";"1";"4";"1";"4"
"3550";"6655";"4";"4";"4";"4"
"227";"55";"4";"4";"4";"4"
"1115";"3965";"4";"4";"4";"4"
"3736";"5142";"4";"4";"4";"4"
"1437";"89";"4";"4";"4";"4"
"5142";"1091";"4";"4";"4";"4"
"215";"67";"4";"4";"4";"4"
"215";"65";"4";"4";"4";"4"
"11868";"14185";"4";"4";"4";"4"
"14994";"15325";"4";"4";"4";"4"
"534";"2708";"4";"4";"4";"4"
"12802";"2076";"4";"4";"4";"4"
"889";"1028";"1";"4";"1";"4"
"15833";"3477";"1";"4";"1";"4"
"3944";"3251";"1";"4";"1";"4"
"534";"2711";"4";"4";"4";"4"
"676";"1187";"4";"4";"4";"4"
"227";"47";"4";"4";"4";"4"
"11752";"11752";"4";"4";"4";"4"
"2175";"3961";"4";"4";"4";"4"
"4492";"4492";"4";"4";"4";"4"
"215";"78";"4";"4";"4";"4"
"239";"23";"4";"4";"4";"4"
"413";"195";"4";"4";"4";"4"
"5260";"7942";"4";"4";"4";"4"
"3516";"12559";"4";"4";"4";"4"
"4809";"83";"4";"4";"4";"4"
"5033";"1200";"4";"4";"4";"4"
"13376";"13376";"4";"4";"4";"4"
"16";"219";"4";"1";"4";"4"
"227";"78";"4";"4";"4";"4"
"1709";"1709";"4";"4";"4";"4"
"67";"7157";"4";"4";"4";"4"
"4118";"3473";"1";"4";"4";"4"
"1889";"1837";"1";"4";"1";"4"
"6601";"8948";"4";"4";"4";"4"
"264";"27";"4";"4";"4";"4"
"2316";"7224";"4";"4";"4";"4"
"1437";"3673";"4";"4";"4";"4"
"867";"7080";"4";"4";"4";"4"
"9510";"6045";"4";"4";"4";"4"
"20525";"6601";"1";"4";"1";"4"
"227";"67";"4";"4";"4";"4"
"2688";"17072";"4";"1";"4";"1"
"756";"6572";"4";"4";"4";"4"
"240";"64";"4";"4";"4";"4"
"227";"65";"4";"4";"4";"4"
"1383";"1187";"4";"4";"4";"4"
"227";"64";"4";"4";"4";"4"
"1165";"160";"4";"4";"4";"4"
"2279";"174";"4";"4";"4";"4"
"4910";"2464";"4";"4";"4";"4"
"13390";"7878";"4";"4";"4";"4"
"413";"211";"4";"4";"4";"4"
"17964";"10641";"1";"4";"1";"4"
"332";"5142";"4";"4";"4";"4"
"4575";"8199";"4";"4";"4";"4"
"252";"42";"4";"4";"4";"4"
"9877";"3244";"4";"4";"4";"4"
"2137";"2137";"4";"4";"4";"4"
"12651";"12651";"4";"4";"4";"4"
"12651";"12650";"4";"1";"4";"4"
"1725";"4274";"4";"4";"4";"4"
"8542";"6601";"1";"4";"1";"4"
"5072";"7388";"4";"1";"4";"1"
"1725";"4276";"4";"4";"4";"4"
"3375";"10641";"4";"4";"4";"4"
"18361";"14375";"1";"4";"1";"4"
"11246";"11249";"1";"4";"1";"4"
"7372";"9884";"4";"1";"4";"4"
"1709";"1721";"4";"1";"4";"1"
"239";"78";"4";"4";"4";"4"
"6601";"8970";"4";"1";"4";"4"
"1655";"1200";"4";"4";"4";"4"
"252";"27";"4";"4";"4";"4"
"6679";"6995";"1";"4";"1";"4"
"160";"745";"4";"4";"4";"4"
"16563";"8751";"4";"4";"4";"4"
"1316";"413";"4";"4";"4";"4"
"227";"87";"4";"4";"4";"4"
"285";"10774";"4";"4";"4";"4"
"1889";"1829";"1";"4";"1";"4"
"21211";"14375";"4";"4";"4";"4"
"5803";"5803";"1";"1";"1";"1"
"227";"83";"4";"4";"4";"4"
"239";"67";"4";"4";"4";"4"
"12243";"10954";"1";"4";"1";"4"
"384";"1244";"4";"4";"4";"4"
"6";"1028";"4";"4";"4";"4"
"12486";"19883";"1";"1";"1";"4"
"3516";"6664";"4";"1";"4";"4"
"11847";"3234";"1";"4";"1";"4"
"140";"3516";"4";"4";"4";"4"
"3266";"2688";"4";"4";"4";"4"
"8751";"14928";"4";"4";"4";"4"
"1244";"1237";"4";"1";"4";"1"
"3382";"11081";"4";"4";"4";"4"
"3887";"1308";"4";"4";"4";"4"
"384";"1295";"4";"4";"4";"4"
"5463";"5463";"4";"4";"4";"4"
"10164";"9529";"4";"4";"4";"4"
"3887";"3965";"4";"4";"4";"4"
"1889";"1889";"1";"1";"1";"1"
"6266";"3473";"1";"4";"1";"4"
"5679";"8181";"4";"4";"4";"4"
"10641";"18746";"4";"4";"4";"4"
"1204";"460";"4";"4";"4";"4"
"1244";"1244";"4";"4";"4";"4"
"4275";"11060";"1";"4";"4";"4"
"6995";"6510";"4";"4";"4";"4"
"14097";"2248";"1";"4";"1";"4"
"1709";"1739";"4";"4";"4";"4"
"452";"3473";"4";"4";"4";"4"
"7644";"321";"4";"4";"4";"4"
"5072";"7336";"4";"4";"4";"4"
"5969";"3516";"4";"4";"4";"4"
"5505";"2367";"4";"4";"4";"4"
"11185";"3473";"1";"4";"1";"4"
"11310";"10716";"4";"4";"4";"4"
"5463";"5465";"4";"1";"4";"1"
"5155";"2496";"4";"4";"4";"4"
"11894";"4364";"1";"1";"1";"1"
"2300";"10641";"4";"4";"4";"4"
"5527";"7336";"1";"4";"4";"4"
"3232";"3516";"4";"4";"4";"4"
"3024";"3032";"4";"4";"4";"4"
"5678";"3984";"1";"4";"1";"4"
"19487";"16431";"4";"1";"4";"4"
"239";"84";"4";"4";"4";"4"
"8079";"8663";"4";"4";"4";"4"
"252";"55";"4";"4";"4";"4"
"6995";"6522";"4";"4";"4";"4"
"212";"684";"4";"1";"4";"1"
"9107";"2688";"1";"4";"1";"4"
"212";"688";"4";"4";"4";"4"
"6956";"12802";"4";"4";"4";"4"
"413";"227";"4";"4";"4";"4"
"413";"228";"4";"4";"4";"4"
"3717";"3473";"1";"4";"4";"4"
"14722";"13318";"1";"1";"1";"1"
"16748";"16408";"4";"4";"4";"4"
"4274";"4274";"4";"4";"4";"4"
"1437";"3613";"4";"1";"4";"1"
"3937";"4580";"4";"4";"4";"4"
"3024";"3024";"4";"4";"4";"4"
"5647";"3473";"1";"4";"1";"4"
"10455";"2688";"4";"4";"4";"4"
"2577";"366";"1";"4";"4";"4"
"19464";"9696";"4";"4";"4";"4"
"17905";"5170";"1";"4";"4";"4"
"14233";"2076";"4";"4";"4";"4"
"13639";"16408";"1";"4";"4";"4"
"4502";"3374";"4";"4";"4";"4"
"5679";"8199";"4";"4";"4";"4"
"18608";"7224";"4";"4";"4";"4"
"6";"1064";"4";"4";"4";"4"
"5707";"6601";"4";"4";"4";"4"
"194";"2689";"4";"4";"4";"4"
"10768";"10922";"1";"4";"4";"4"
"1503";"425";"4";"4";"4";"4"
"5094";"3965";"4";"4";"4";"4"
"1577";"13012";"4";"4";"4";"4"
"4723";"2563";"1";"4";"1";"4"
"7495";"16563";"4";"4";"4";"4"
"2693";"5033";"1";"4";"1";"4"
"3473";"2316";"4";"4";"4";"4"
"3962";"2464";"4";"4";"4";"4"
"3473";"2315";"4";"4";"4";"4"
"3937";"4569";"4";"4";"4";"4"
"1348";"15325";"4";"4";"4";"4"
"1121";"4182";"4";"4";"4";"4"
"2781";"13889";"4";"4";"4";"4"
"6995";"12937";"4";"4";"4";"4"
"8812";"10509";"1";"1";"1";"1"
"5799";"2076";"4";"4";"4";"4"
"6049";"1780";"1";"4";"4";"4"
"3937";"4575";"4";"4";"4";"4"
"3473";"2308";"4";"4";"4";"4"
"4339";"2688";"4";"4";"4";"4"
"737";"4995";"4";"4";"4";"4"
"3594";"3054";"1";"4";"1";"4"
"3473";"2300";"4";"4";"4";"4"
"212";"635";"4";"4";"4";"4"
"7878";"7942";"4";"4";"4";"4"
"6601";"6388";"4";"1";"4";"4"
"42";"1073";"4";"4";"4";"4"
"4520";"2367";"1";"4";"4";"4"
"7217";"2076";"1";"4";"1";"4"
"1927";"1835";"4";"4";"4";"4"
"8898";"3473";"4";"4";"4";"4"
"10838";"1348";"4";"4";"4";"4"
"11777";"9529";"4";"4";"4";"4"
"1028";"889";"4";"1";"4";"1"
"1064";"534";"4";"4";"4";"4"
"5803";"5898";"1";"4";"1";"4"
"3473";"2334";"4";"4";"4";"4"
"16361";"16361";"1";"1";"1";"1"
"8751";"9163";"4";"1";"4";"4"
"3490";"1200";"1";"4";"4";"4"
"2755";"6995";"4";"4";"4";"4"
"11440";"14891";"4";"1";"4";"1"
"20910";"2248";"4";"4";"4";"4"
"11505";"10687";"4";"4";"4";"4"
"737";"2316";"4";"4";"4";"4"
"6566";"9696";"1";"4";"1";"4"
"19487";"16408";"4";"4";"4";"4"
"2806";"104";"4";"4";"4";"4"
"4894";"9378";"4";"4";"4";"4"
"5063";"3342";"4";"4";"4";"4"
"1335";"6956";"4";"4";"4";"4"
"7594";"2248";"1";"4";"1";"4"
"11945";"11945";"4";"4";"4";"4"
"5679";"8154";"4";"4";"4";"4"
"4502";"5906";"4";"1";"4";"1"
"1295";"1528";"4";"1";"4";"1"
"2018";"2018";"4";"4";"4";"4"
"3962";"2425";"4";"4";"4";"4"
"7281";"15325";"1";"4";"1";"4"
"4862";"4405";"4";"4";"4";"4"
"867";"9696";"4";"4";"4";"4"
"3740";"7878";"4";"4";"4";"4"
"13178";"10687";"1";"4";"1";"4"
"139";"2316";"4";"4";"4";"4"
"8770";"2367";"1";"4";"1";"4"
"12694";"1605";"4";"4";"4";"4"
"5141";"5141";"1";"1";"4";"4"
"1187";"12362";"4";"1";"4";"4"
"737";"2384";"4";"1";"4";"4"
"1725";"6877";"4";"4";"4";"4"
"4271";"11700";"4";"1";"4";"1"
"5416";"4405";"4";"4";"4";"4"
